id_comanda,data_ora,nume_restaurant,tip_comanda,metoda_plata,numar_masa,id_ospatar,nume_produs,categorie_standard,cantitate,pret_unitar_ron,total_linie_ron
ORD-202608-00501,2026-08-02 16:13:37,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00501,2026-08-02 16:13:37,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-00501,2026-08-02 16:13:37,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00501,2026-08-02 16:13:37,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00502,2026-08-21 11:10:15,Restaurantul Nostru,La Masa,Card,Masa 7,OSP-12,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,2,15.0,30.0
ORD-202608-00502,2026-08-21 11:10:15,Restaurantul Nostru,La Masa,Card,Masa 7,OSP-12,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-00502,2026-08-21 11:10:15,Restaurantul Nostru,La Masa,Card,Masa 7,OSP-12,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00502,2026-08-21 11:10:15,Restaurantul Nostru,La Masa,Card,Masa 7,OSP-12,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-00502,2026-08-21 11:10:15,Restaurantul Nostru,La Masa,Card,Masa 7,OSP-12,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00503,2026-08-30 13:23:02,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00503,2026-08-30 13:23:02,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-00503,2026-08-30 13:23:02,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Coș de Pâine de Casă,Sosuri & Extra,2,7.0,14.0
ORD-202608-00504,2026-08-03 23:05:13,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-07,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00504,2026-08-03 23:05:13,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-07,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,2,56.0,112.0
ORD-202608-00505,2026-08-21 19:13:04,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-05,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-00505,2026-08-21 19:13:04,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-05,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00505,2026-08-21 19:13:04,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-05,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-00505,2026-08-21 19:13:04,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-05,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00505,2026-08-21 19:13:04,Restaurantul Nostru,La Masa,Card,Masa 27,OSP-05,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00506,2026-08-07 18:32:08,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 11,OSP-07,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00506,2026-08-07 18:32:08,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 11,OSP-07,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,2,22.0,44.0
ORD-202608-00506,2026-08-07 18:32:08,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 11,OSP-07,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-00507,2026-08-17 18:03:59,Restaurantul Nostru,La Masa,Numerar,Masa 30,OSP-08,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-00507,2026-08-17 18:03:59,Restaurantul Nostru,La Masa,Numerar,Masa 30,OSP-08,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00508,2026-08-28 22:47:19,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00508,2026-08-28 22:47:19,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Clătite cu Finetti și Banane (2 buc),Desert,2,22.0,44.0
ORD-202608-00509,2026-08-29 17:59:25,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00509,2026-08-29 17:59:25,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Platou Gustări Rece Tradiționale,Cârnați & Platouri,2,85.0,170.0
ORD-202608-00509,2026-08-29 17:59:25,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00509,2026-08-29 17:59:25,Restaurantul Nostru,La Masa,Card,Masa 18,OSP-01,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,2,15.0,30.0
ORD-202608-00510,2026-08-06 15:52:40,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-12,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00510,2026-08-06 15:52:40,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-12,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00511,2026-08-04 10:35:06,Restaurantul Nostru,La Masa,Numerar,Masa 19,OSP-04,Piure de Cartofi cu Unt,Garnituri,2,16.0,32.0
ORD-202608-00511,2026-08-04 10:35:06,Restaurantul Nostru,La Masa,Numerar,Masa 19,OSP-04,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-00511,2026-08-04 10:35:06,Restaurantul Nostru,La Masa,Numerar,Masa 19,OSP-04,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-00511,2026-08-04 10:35:06,Restaurantul Nostru,La Masa,Numerar,Masa 19,OSP-04,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00512,2026-08-13 14:57:06,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00512,2026-08-13 14:57:06,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00512,2026-08-13 14:57:06,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00513,2026-08-23 14:11:59,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,2,8.5,17.0
ORD-202608-00513,2026-08-23 14:11:59,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,2,10.0,20.0
ORD-202608-00513,2026-08-23 14:11:59,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-00513,2026-08-23 14:11:59,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00513,2026-08-23 14:11:59,Restaurantul Nostru,Livrare,Numerar,N/A,SYS-ONLINE,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00514,2026-08-21 11:51:04,Restaurantul Nostru,La Masa,Card,Masa 2,OSP-07,Platou Gustări Rece Tradiționale,Cârnați & Platouri,2,85.0,170.0
ORD-202608-00514,2026-08-21 11:51:04,Restaurantul Nostru,La Masa,Card,Masa 2,OSP-07,Salată de Ardei Copți,Salate,2,16.0,32.0
ORD-202608-00515,2026-08-21 14:33:38,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00515,2026-08-21 14:33:38,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-00515,2026-08-21 14:33:38,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00515,2026-08-21 14:33:38,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-00515,2026-08-21 14:33:38,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-00516,2026-08-22 13:25:15,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00516,2026-08-22 13:25:15,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00517,2026-08-17 13:16:32,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00517,2026-08-17 13:16:32,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00517,2026-08-17 13:16:32,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00517,2026-08-17 13:16:32,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,2,8.5,17.0
ORD-202608-00517,2026-08-17 13:16:32,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-00518,2026-08-15 21:21:41,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-12,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00518,2026-08-15 21:21:41,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-12,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00518,2026-08-15 21:21:41,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-12,Ciorbă de Perișoare,Ciorbe & Supe,2,24.0,48.0
ORD-202608-00518,2026-08-15 21:21:41,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-12,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-00518,2026-08-15 21:21:41,Restaurantul Nostru,La Masa,Card,Masa 25,OSP-12,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,2,22.0,44.0
ORD-202608-00519,2026-08-13 21:29:19,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-04,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-00519,2026-08-13 21:29:19,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-04,Ciorbă de Perișoare,Ciorbe & Supe,3,24.0,72.0
ORD-202608-00519,2026-08-13 21:29:19,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-04,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-00519,2026-08-13 21:29:19,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-04,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,2,55.0,110.0
ORD-202608-00519,2026-08-13 21:29:19,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-04,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00520,2026-08-16 21:41:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 10,OSP-07,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00520,2026-08-16 21:41:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 10,OSP-07,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-00520,2026-08-16 21:41:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 10,OSP-07,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00520,2026-08-16 21:41:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 10,OSP-07,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-00520,2026-08-16 21:41:38,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 10,OSP-07,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00521,2026-08-04 21:49:20,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-06,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00521,2026-08-04 21:49:20,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-06,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-00521,2026-08-04 21:49:20,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-06,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00521,2026-08-04 21:49:20,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-06,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00522,2026-08-31 18:21:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00522,2026-08-31 18:21:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Piure de Cartofi cu Unt,Garnituri,2,16.0,32.0
ORD-202608-00522,2026-08-31 18:21:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-00522,2026-08-31 18:21:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00522,2026-08-31 18:21:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00523,2026-08-28 13:49:59,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00523,2026-08-28 13:49:59,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-00523,2026-08-28 13:49:59,Restaurantul Nostru,Pachet,Numerar,N/A,SYS-ONLINE,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-00524,2026-08-21 19:33:07,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-02,Platou Boieresc (2-3 persoane),Cârnați & Platouri,2,145.0,290.0
ORD-202608-00524,2026-08-21 19:33:07,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-02,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-00524,2026-08-21 19:33:07,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-02,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,2,38.0,76.0
ORD-202608-00524,2026-08-21 19:33:07,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-02,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00524,2026-08-21 19:33:07,Restaurantul Nostru,La Masa,Card,Masa 12,OSP-02,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-00525,2026-08-22 13:19:07,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-04,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00525,2026-08-22 13:19:07,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-04,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,2,18.0,36.0
ORD-202608-00525,2026-08-22 13:19:07,Restaurantul Nostru,La Masa,Card,Masa 5,OSP-04,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,1,7.5,7.5
ORD-202608-00526,2026-08-13 20:54:44,Restaurantul Nostru,La Masa,Numerar,Masa 19,OSP-05,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-00526,2026-08-13 20:54:44,Restaurantul Nostru,La Masa,Numerar,Masa 19,OSP-05,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-00527,2026-08-20 22:31:58,Restaurantul Nostru,La Masa,Numerar,Masa 6,OSP-06,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00527,2026-08-20 22:31:58,Restaurantul Nostru,La Masa,Numerar,Masa 6,OSP-06,Smântână Proaspătă 20%,Sosuri & Extra,3,5.0,15.0
ORD-202608-00527,2026-08-20 22:31:58,Restaurantul Nostru,La Masa,Numerar,Masa 6,OSP-06,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-00527,2026-08-20 22:31:58,Restaurantul Nostru,La Masa,Numerar,Masa 6,OSP-06,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,2,10.0,20.0
ORD-202608-00528,2026-08-19 18:54:07,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-08,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00528,2026-08-19 18:54:07,Restaurantul Nostru,La Masa,Card,Masa 6,OSP-08,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-00529,2026-08-17 19:28:36,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 1,OSP-11,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00529,2026-08-17 19:28:36,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 1,OSP-11,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00529,2026-08-17 19:28:36,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 1,OSP-11,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-00529,2026-08-17 19:28:36,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 1,OSP-11,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00529,2026-08-17 19:28:36,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 1,OSP-11,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-00530,2026-08-28 13:32:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00530,2026-08-28 13:32:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-00530,2026-08-28 13:32:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00530,2026-08-28 13:32:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Ciorbă de Perișoare,Ciorbe & Supe,2,24.0,48.0
ORD-202608-00530,2026-08-28 13:32:24,Restaurantul Nostru,Livrare,Bonuri de Masa,N/A,SYS-ONLINE,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-00531,2026-08-15 22:27:02,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-06,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-00531,2026-08-15 22:27:02,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-06,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00531,2026-08-15 22:27:02,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-06,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-00531,2026-08-15 22:27:02,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-06,Muștar Clasic,Sosuri & Extra,2,4.0,8.0
ORD-202608-00531,2026-08-15 22:27:02,Restaurantul Nostru,La Masa,Card,Masa 19,OSP-06,Platou Boieresc (2-3 persoane),Cârnați & Platouri,2,145.0,290.0
ORD-202608-00532,2026-08-03 21:55:43,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00532,2026-08-03 21:55:43,Restaurantul Nostru,Livrare,Card,N/A,SYS-ONLINE,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00533,2026-08-28 20:43:34,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-08,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00533,2026-08-28 20:43:34,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-08,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-00533,2026-08-28 20:43:34,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-08,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00533,2026-08-28 20:43:34,Restaurantul Nostru,La Masa,Numerar,Masa 4,OSP-08,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00534,2026-08-29 13:22:11,Restaurantul Nostru,La Masa,Numerar,Masa 7,OSP-05,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00534,2026-08-29 13:22:11,Restaurantul Nostru,La Masa,Numerar,Masa 7,OSP-05,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-00534,2026-08-29 13:22:11,Restaurantul Nostru,La Masa,Numerar,Masa 7,OSP-05,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,2,42.0,84.0
ORD-202608-00534,2026-08-29 13:22:11,Restaurantul Nostru,La Masa,Numerar,Masa 7,OSP-05,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00535,2026-08-11 23:08:33,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 3,OSP-11,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-00535,2026-08-11 23:08:33,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 3,OSP-11,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,2,78.0,156.0
ORD-202608-00535,2026-08-11 23:08:33,Restaurantul Nostru,La Masa,Bonuri de Masa,Masa 3,OSP-11,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00536,2026-08-06 21:22:51,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00536,2026-08-06 21:22:51,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Mici Românești de Vită-Porc (1 buc),Preparate la Grătar & Mici,2,7.5,15.0
ORD-202608-00536,2026-08-06 21:22:51,Restaurantul Nostru,Pachet,Card,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00537,2026-08-19 14:27:30,Restaurantul Nostru,La Masa,Card,Masa 22,OSP-05,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-00537,2026-08-19 14:27:30,Restaurantul Nostru,La Masa,Card,Masa 22,OSP-05,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00538,2026-08-29 14:16:16,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00538,2026-08-29 14:16:16,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-00538,2026-08-29 14:16:16,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Bulz Ardelenesc la Grătar,Aperitive & Gustări,2,32.0,64.0
ORD-202608-00538,2026-08-29 14:16:16,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00538,2026-08-29 14:16:16,Restaurantul Nostru,Pachet,Bonuri de Masa,N/A,SYS-ONLINE,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-00539,2026-08-08 14:01:53,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-10,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-00539,2026-08-08 14:01:53,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-10,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-00539,2026-08-08 14:01:53,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-10,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00539,2026-08-08 14:01:53,Restaurantul Nostru,La Masa,Numerar,Masa 21,OSP-10,Varză Călită în Vin cu Chimen,Garnituri,2,15.0,30.0
