id_comanda,nume_restaurant,nume_produs,categorie_standard,cantitate,pret_unitar_ron,total_linie_ron
ORD-202608-00218,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-00218,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00218,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00219,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00219,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00219,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00219,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-00219,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00220,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-00220,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00221,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-00221,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,1,49.0,49.0
ORD-202608-00221,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00221,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,2,16.0,32.0
ORD-202608-00221,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-00222,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00222,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00222,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00222,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,2,28.0,56.0
ORD-202608-00222,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00223,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,3,24.0,72.0
ORD-202608-00223,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00224,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-00224,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00224,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00224,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00224,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00225,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00225,Restaurantul Nostru,Salată de Murături Asortate,Salate,2,14.0,28.0
ORD-202608-00225,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,3,145.0,435.0
ORD-202608-00226,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00226,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-00226,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,2,28.0,56.0
ORD-202608-00226,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,2,24.0,48.0
ORD-202608-00227,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-00227,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,1,44.0,44.0
ORD-202608-00228,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,2,55.0,110.0
ORD-202608-00228,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,2,48.0,96.0
ORD-202608-00229,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,2,18.0,36.0
ORD-202608-00229,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00229,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-00229,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-00230,Restaurantul Nostru,Platou Gustări Rece Tradiționale,Cârnați & Platouri,1,85.0,85.0
ORD-202608-00230,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-00230,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00230,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,2,38.0,76.0
ORD-202608-00230,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,2,16.0,32.0
ORD-202608-00231,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00231,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00231,Restaurantul Nostru,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00231,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00231,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-00232,Restaurantul Nostru,Tochitură Moldovenească cu Mămăligă,Mâncăruri Gătite & Specialități,1,48.0,48.0
ORD-202608-00232,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00232,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-00233,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,2,16.0,32.0
ORD-202608-00233,Restaurantul Nostru,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-00233,Restaurantul Nostru,Clătite cu Finetti și Banane (2 buc),Desert,1,22.0,22.0
ORD-202608-00234,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,3,8.0,24.0
ORD-202608-00234,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00234,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,2,78.0,156.0
ORD-202608-00234,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-00234,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00235,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00235,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00235,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00236,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00236,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00236,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00236,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00237,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,2,16.0,32.0
ORD-202608-00237,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00237,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00237,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00237,Restaurantul Nostru,Salată de Ardei Copți,Salate,2,16.0,32.0
ORD-202608-00238,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00238,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,2,18.0,36.0
ORD-202608-00238,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00239,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00239,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00239,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00239,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00240,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00240,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00240,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00240,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00240,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00241,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,3,16.0,48.0
ORD-202608-00241,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,3,5.0,15.0
ORD-202608-00241,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-00242,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00242,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00242,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00242,Restaurantul Nostru,Sarmale Românești în Foi de Varză (4 buc),Mâncăruri Gătite & Specialități,2,44.0,88.0
ORD-202608-00242,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-00243,Restaurantul Nostru,Pachet Vinul Casei Fetească Regală 1L,Băuturi Alcoolice & Bere,1,55.0,55.0
ORD-202608-00243,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-00243,Restaurantul Nostru,Cartofi Prăjiți cu Usturoi și Parmezan,Garnituri,1,18.0,18.0
ORD-202608-00244,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00244,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,2,36.0,72.0
ORD-202608-00244,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,2,34.0,68.0
ORD-202608-00244,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,1,54.0,54.0
ORD-202608-00245,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00245,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-00246,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00246,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00247,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00247,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00247,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,1,20.0,20.0
ORD-202608-00247,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00247,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00248,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-00248,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-00248,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00248,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-00249,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,1,38.0,38.0
ORD-202608-00249,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00249,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00249,Restaurantul Nostru,Piept de Pui la Grătar,Preparate la Grătar & Mici,1,34.0,34.0
ORD-202608-00250,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-00250,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-00250,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
ORD-202608-00250,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00251,Restaurantul Nostru,Mujdei de Usturoi Tradițional,Sosuri & Extra,1,5.0,5.0
ORD-202608-00251,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00251,Restaurantul Nostru,Salată de Ardei Copți,Salate,1,16.0,16.0
ORD-202608-00252,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,2,32.0,64.0
ORD-202608-00252,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00253,Restaurantul Nostru,Frăție de Mici & Cârnați,Preparate la Grătar & Mici,2,54.0,108.0
ORD-202608-00253,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-00253,Restaurantul Nostru,Sos Barbeque,Sosuri & Extra,1,6.0,6.0
ORD-202608-00253,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00253,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00254,Restaurantul Nostru,Burger Casei cu Cartofi Prăjiți,Mâncăruri Gătite & Specialități,2,49.0,98.0
ORD-202608-00254,Restaurantul Nostru,Șnițel Gigant de Pui Pane,Mâncăruri Gătite & Specialități,1,36.0,36.0
ORD-202608-00254,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-00255,Restaurantul Nostru,Ceafă de Porc la Grătar,Preparate la Grătar & Mici,2,38.0,76.0
ORD-202608-00255,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00255,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00255,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00256,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,2,16.0,32.0
ORD-202608-00256,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-00256,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-00256,Restaurantul Nostru,Bere Ciuc Premium la Draught 0.4L,Băuturi Alcoolice & Bere,1,14.0,14.0
ORD-202608-00257,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,2,28.0,56.0
ORD-202608-00257,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00258,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-00258,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-00259,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,2,8.5,17.0
ORD-202608-00259,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00259,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,1,95.0,95.0
ORD-202608-00259,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00260,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00260,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00260,Restaurantul Nostru,Pastramă de Oaie la Tigaie cu Mămăligă,Mâncăruri Gătite & Specialități,1,56.0,56.0
ORD-202608-00260,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00260,Restaurantul Nostru,Mici de Oaie și Vită (1 buc),Preparate la Grătar & Mici,1,8.5,8.5
ORD-202608-00261,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-00261,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00261,Restaurantul Nostru,Cașcaval Pane Crocant,Aperitive & Gustări,1,28.0,28.0
ORD-202608-00261,Restaurantul Nostru,Fasole Bătută cu Ceapă Călită,Aperitive & Gustări,2,20.0,40.0
ORD-202608-00261,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,1,18.0,18.0
ORD-202608-00262,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00262,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00262,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00262,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00263,Restaurantul Nostru,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-00263,Restaurantul Nostru,Mămăliguță Caldă,Garnituri,1,8.0,8.0
ORD-202608-00263,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00263,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00264,Restaurantul Nostru,Salată Grecească,Salate,1,34.0,34.0
ORD-202608-00264,Restaurantul Nostru,Smântână Proaspătă 20%,Sosuri & Extra,1,5.0,5.0
ORD-202608-00264,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00265,Restaurantul Nostru,Salată de Vinete Coapte pe Plită,Aperitive & Gustări,1,24.0,24.0
ORD-202608-00265,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,1,145.0,145.0
ORD-202608-00265,Restaurantul Nostru,Iahnie de Fasole cu Bacon,Garnituri,1,16.0,16.0
ORD-202608-00265,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-00265,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-00266,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00266,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00266,Restaurantul Nostru,Vin Purcari Rară Neagră Sticlă 0.75L,Băuturi Alcoolice & Bere,1,95.0,95.0
ORD-202608-00266,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00267,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00267,Restaurantul Nostru,Ștrudel de Mere cu Sos de Vanilie,Desert,1,25.0,25.0
ORD-202608-00267,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-00268,Restaurantul Nostru,Ciorbă de Burtiță Tradițională,Ciorbe & Supe,1,28.0,28.0
ORD-202608-00268,Restaurantul Nostru,Cappuccino cu Spumă de Lapte,Băuturi Răcoritoare & Cafea,1,15.0,15.0
ORD-202608-00269,Restaurantul Nostru,Frigărui de Berbecuț,Preparate la Grătar & Mici,1,58.0,58.0
ORD-202608-00269,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00269,Restaurantul Nostru,Salată Caesar cu Pui la Grătar,Salate,1,38.0,38.0
ORD-202608-00269,Restaurantul Nostru,Țuică de Prune Ardelenească 50ml,Băuturi Alcoolice & Bere,2,18.0,36.0
ORD-202608-00269,Restaurantul Nostru,Limonadă Proaspătă cu Miere și Mentă 0.5L,Băuturi Răcoritoare & Cafea,1,20.0,20.0
ORD-202608-00270,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00270,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00270,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00270,Restaurantul Nostru,Espresso Scurt / Lung Julius Meinl,Băuturi Răcoritoare & Cafea,1,12.0,12.0
ORD-202608-00271,Restaurantul Nostru,Bere Heineken 0.33L,Băuturi Alcoolice & Bere,1,16.0,16.0
ORD-202608-00271,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,1,28.0,28.0
ORD-202608-00272,Restaurantul Nostru,Supă Cremă de Legume cu Crutoane,Ciorbe & Supe,1,22.0,22.0
ORD-202608-00272,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00273,Restaurantul Nostru,Muștar Clasic,Sosuri & Extra,1,4.0,4.0
ORD-202608-00273,Restaurantul Nostru,Platou Cârnați Asortați,Cârnați & Platouri,2,95.0,190.0
ORD-202608-00274,Restaurantul Nostru,Piure de Cartofi cu Unt,Garnituri,1,16.0,16.0
ORD-202608-00274,Restaurantul Nostru,Ciolan de Porc Rumexit la Cuptor,Mâncăruri Gătite & Specialități,1,78.0,78.0
ORD-202608-00274,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00274,Restaurantul Nostru,Platou Boieresc (2-3 persoane),Cârnați & Platouri,2,145.0,290.0
ORD-202608-00274,Restaurantul Nostru,Salată de Murături Asortate,Salate,1,14.0,14.0
ORD-202608-00275,Restaurantul Nostru,Varză Călită în Vin cu Chimen,Garnituri,1,15.0,15.0
ORD-202608-00275,Restaurantul Nostru,Coca-Cola / Coca-Cola Zero 0.33L,Băuturi Răcoritoare & Cafea,2,12.0,24.0
ORD-202608-00275,Restaurantul Nostru,Lava Cake cu Înghețată de Vanilie,Desert,3,28.0,84.0
ORD-202608-00275,Restaurantul Nostru,Ciorbă de Văcuță,Ciorbe & Supe,1,25.0,25.0
ORD-202608-00276,Restaurantul Nostru,Ciorbă de Perișoare,Ciorbe & Supe,1,24.0,24.0
ORD-202608-00276,Restaurantul Nostru,Papanași cu Smântână și Dulceață de Afine (2 buc),Desert,1,32.0,32.0
ORD-202608-00276,Restaurantul Nostru,Ciorbă Rădăuțeană de Pui,Ciorbe & Supe,1,26.0,26.0
ORD-202608-00276,Restaurantul Nostru,Apă Minerală / Plată Borsec 0.5L,Băuturi Răcoritoare & Cafea,1,10.0,10.0
ORD-202608-00276,Restaurantul Nostru,Bere Nepasteurizată Zăganu 0.5L,Băuturi Alcoolice & Bere,1,22.0,22.0
ORD-202608-00277,Restaurantul Nostru,Coș de Pâine de Casă,Sosuri & Extra,1,7.0,7.0
ORD-202608-00277,Restaurantul Nostru,Cârnați Picanți de Pleșcoi,Cârnați & Platouri,1,42.0,42.0
ORD-202608-00277,Restaurantul Nostru,Bulz Ardelenesc la Grătar,Aperitive & Gustări,1,32.0,32.0
